flown_key;customer_key;leg_origin_key;leg_dest_key;trip_origin_key;trip_dest_key;flight_key;fare_class_key;channel_key;fare;miles;minutes_late;ticket_number
37;25;10;5;10;5;10;2;1;92;486;0;5327
47;25;5;10;5;10;19;2;3;154;811;0;5327
54;25;16;10;16;10;7;2;3;226;1190;0;4742
55;25;10;16;10;16;5;3;1;163;858;0;4742
77;25;10;20;10;2;5;2;4;131;691;0;859
77;25;20;2;10;2;81;2;2;94;494;0;859
84;25;2;20;2;10;8;3;2;29;155;42;859
84;25;20;10;2;10;96;4;4;271;1427;0;859
64;25;3;1;3;8;15;1;4;236;1240;0;4228
64;25;1;8;3;8;77;2;2;131;692;0;4228
70;25;8;17;8;3;4;2;2;272;1433;0;4228
70;25;17;3;8;3;77;2;3;251;1323;0;4228
72;25;14;1;14;1;9;4;4;123;647;0;3759
77;25;1;8;1;14;14;2;1;267;1404;0;3759
77;25;8;14;1;14;79;1;3;76;399;0;3759
90;25;19;14;19;15;12;3;1;127;667;0;7712
90;25;14;15;19;15;90;2;1;56;296;0;7712
93;25;15;19;15;19;10;1;4;108;568;0;7712
81;25;20;18;20;18;4;1;4;140;736;0;8802
91;25;18;3;18;20;8;1;2;247;1299;0;8802
91;25;3;20;18;20;99;2;1;134;707;0;8802
108;25;14;6;14;6;7;3;1;287;1508;0;1538
111;25;6;14;6;14;9;3;2;156;822;0;1538
100;25;6;11;6;11;1;1;3;46;240;0;4253
105;25;11;19;11;6;14;3;4;67;352;0;4253
105;25;19;6;11;6;92;3;1;194;1019;0;4253
112;25;11;8;11;8;17;4;2;66;345;0;5547
118;25;8;9;8;11;13;3;3;126;662;0;5547
118;25;9;11;8;11;81;1;4;178;938;0;5547
126;25;20;18;20;5;13;3;2;343;1803;0;3301
126;25;18;5;20;5;83;1;1;342;1798;0;3301
131;25;5;20;5;20;4;1;4;229;1207;0;3301
118;25;11;10;11;10;9;4;4;219;1155;0;7295
125;25;10;7;10;11;21;2;4;14;76;0;7295
125;25;7;11;10;11;78;1;1;64;335;0;7295
144;25;7;13;7;19;16;2;2;68;359;0;7116
144;25;13;19;7;19;97;3;1;9;47;0;7116
151;25;19;3;19;7;1;4;4;86;450;0;7116
151;25;3;7;19;7;82;1;1;264;1389;0;7116
144;25;18;6;18;6;1;1;1;275;1449;0;4872
148;25;6;15;6;18;14;1;2;77;407;0;4872
148;25;15;18;6;18;78;2;3;2;8;0;4872
158;25;2;5;2;5;6;1;2;280;1472;0;3202
165;25;5;11;5;2;2;1;1;366;1926;0;3202
165;25;11;2;5;2;79;3;1;230;1212;0;3202
171;25;14;12;14;2;9;4;3;364;1915;0;9014
171;25;12;2;14;2;86;2;3;17;89;0;9014
172;25;2;9;2;14;22;4;2;153;805;0;9014
172;25;9;14;2;14;97;1;1;13;70;0;9014
167;25;9;10;9;10;19;1;4;171;899;0;5420
168;25;10;1;10;9;23;1;4;228;1202;66;5420
168;25;1;9;10;9;75;4;2;152;799;0;5420
171;25;14;10;14;1;15;2;1;18;94;0;6114
171;25;10;1;14;1;78;2;3;165;866;18;6114
177;25;1;16;1;14;10;2;1;116;609;23;6114
177;25;16;14;1;14;93;3;4;227;1193;0;6114
169;25;7;8;7;8;13;1;1;220;1156;0;8657
173;25;8;7;8;7;3;4;3;65;341;0;8657
176;25;19;5;19;20;15;1;4;352;1852;0;8300
176;25;5;20;19;20;86;4;3;344;1810;0;8300
179;25;20;9;20;19;5;2;2;264;1388;0;8300
179;25;9;19;20;19;99;4;3;327;1722;0;8300
180;25;19;8;19;8;5;4;1;53;281;0;2785
9;26;2;14;2;14;15;3;4;35;186;0;340
18;26;14;19;14;2;10;4;3;260;1368;0;340
18;26;19;2;14;2;87;3;4;124;654;0;340
33;26;16;20;16;13;1;2;1;324;1705;0;3808
33;26;20;13;16;13;85;2;1;172;907;0;3808
42;26;13;2;13;16;12;1;4;13;70;0;3808
42;26;2;16;13;16;86;4;3;226;1188;0;3808
43;26;10;1;10;7;13;1;1;306;1613;0;1391
43;26;1;7;10;7;85;4;4;114;598;0;1391
48;26;7;18;7;10;16;2;3;366;1928;74;1391
48;26;18;10;7;10;98;1;1;38;198;0;1391
24;26;10;2;10;2;5;4;3;254;1338;74;1129
28;26;2;10;2;10;14;3;3;261;1374;82;1129
53;26;5;3;5;3;10;2;1;52;276;0;7375
62;26;3;5;3;5;4;4;3;276;1450;0;7375
51;26;6;17;6;17;6;1;2;86;451;0;9370
61;26;17;1;17;6;8;2;2;180;945;0;9370
61;26;1;6;17;6;82;4;4;174;914;0;9370
47;26;5;4;5;4;7;1;1;253;1332;0;7517
53;26;4;9;4;5;25;1;3;13;71;0;7517
53;26;9;5;4;5;98;4;4;107;564;0;7517
78;26;18;5;18;5;15;3;1;373;1963;0;1941
83;26;5;13;5;18;8;3;4;184;968;0;1941
83;26;13;18;5;18;97;3;2;238;1251;0;1941
76;26;13;18;13;18;18;1;2;352;1852;0;6953
83;26;18;19;18;13;22;3;1;108;570;0;6953
83;26;19;13;18;13;76;3;3;343;1807;0;6953
89;26;15;4;15;13;23;1;4;71;375;0;3773
89;26;4;13;15;13;78;4;1;184;967;0;3773
98;26;13;8;13;15;1;2;4;113;593;0;3773
98;26;8;15;13;15;98;3;4;19;99;0;3773
97;26;2;9;2;9;9;2;1;216;1139;0;37
101;26;9;2;9;2;12;2;3;310;1632;0;37
106;26;4;19;4;7;23;3;2;18;97;0;5279
106;26;19;7;4;7;80;1;4;57;299;0;5279
114;26;7;5;7;4;12;3;4;216;1136;0;5279
114;26;5;4;7;4;85;2;1;340;1790;29;5279
93;26;13;16;13;1;25;3;2;302;1587;77;2016
93;26;16;1;13;1;93;4;4;155;818;91;2016
98;26;1;13;1;13;11;1;4;148;777;0;2016
95;26;5;17;5;10;21;4;2;208;1094;0;8891
95;26;17;10;5;10;79;4;2;6;33;81;8891
101;26;10;5;10;5;10;3;4;190;1002;0;8891
100;26;10;14;10;13;24;3;3;87;460;0;5876
100;26;14;13;10;13;88;3;2;331;1742;40;5876
110;26;13;12;13;10;11;4;1;199;1048;0;5876
110;26;12;10;13;10;78;4;2;258;1360;0;5876
112;26;13;6;13;8;12;1;4;160;840;0;7825
112;26;6;8;13;8;98;2;1;105;554;53;7825
113;26;8;18;8;13;11;3;2;319;1679;0;7825
113;26;18;13;8;13;99;2;4;328;1726;0;7825
128;26;14;17;14;17;15;4;3;280;1476;0;6053
130;26;17;13;17;14;11;4;2;254;1338;23;6053
130;26;13;14;17;14;91;4;1;257;1354;0;6053
143;26;3;8;3;18;24;2;3;249;1310;20;2653
143;26;8;18;3;18;96;4;3;334;1759;0;2653
152;26;18;14;18;3;2;3;4;356;1872;0;2653
152;26;14;3;18;3;84;2;1;378;1987;0;2653
152;26;10;12;10;12;3;3;3;256;1348;0;9613
160;26;12;4;12;10;8;2;4;308;1621;0;9613
160;26;4;10;12;10;85;1;1;324;1704;0;9613
155;26;2;7;2;7;12;4;2;245;1287;0;9113
163;26;7;2;7;2;17;3;3;1;4;0;9113
157;26;8;20;8;17;2;4;1;156;822;0;7341
157;26;20;17;8;17;91;2;1;362;1903;0;7341
166;26;17;8;17;8;16;3;3;145;762;0;7341
172;26;4;2;4;16;13;3;1;95;501;0;5863
172;26;2;16;4;16;83;1;1;355;1870;72;5863
180;26;16;4;16;4;1;4;1;295;1553;0;5863
171;26;5;10;5;10;11;2;1;366;1924;0;619
179;26;10;5;10;5;10;1;4;168;882;0;619
4;27;8;7;8;9;23;3;4;35;182;0;4925
4;27;7;9;8;9;84;4;1;364;1918;0;4925
11;27;9;13;9;8;8;1;2;125;656;0;4925
11;27;13;8;9;8;76;3;4;82;434;0;4925
11;27;16;1;16;9;11;1;3;207;1091;0;4550
11;27;1;9;16;9;95;3;3;246;1295;0;4550
13;27;9;16;9;16;12;2;1;127;669;0;4550
44;27;7;18;7;18;15;2;4;326;1718;0;2628
52;27;18;7;18;7;8;1;1;308;1621;0;2628
44;27;18;17;18;5;21;2;3;136;714;0;6338
44;27;17;5;18;5;78;1;2;113;594;0;6338
54;27;5;11;5;18;21;2;2;15;78;0;6338
54;27;11;18;5;18;93;1;3;303;1597;51;6338
46;27;3;15;3;17;6;4;4;264;1392;0;7203
46;27;15;17;3;17;88;2;1;244;1283;0;7203
48;27;17;3;17;3;2;4;1;66;349;0;7203
65;27;13;10;13;10;6;3;4;137;720;0;2341
69;27;10;17;10;13;14;4;4;176;927;0;2341
69;27;17;13;10;13;84;2;4;205;1079;0;2341
52;27;19;3;19;18;20;3;1;230;1208;0;2576
52;27;3;18;19;18;87;4;1;0;0;0;2576
56;27;18;19;18;19;11;4;4;288;1518;0;2576
70;27;2;10;2;20;18;3;3;16;85;0;4572
70;27;10;20;2;20;78;2;3;22;114;0;4572
71;27;20;15;20;2;9;4;2;101;534;0;4572
71;27;15;2;20;2;76;1;4;320;1684;0;4572
82;27;9;3;9;3;9;1;3;50;262;0;7922
83;27;3;9;3;9;2;2;2;139;734;0;7922
66;27;16;20;16;13;14;4;1;184;966;0;5930
66;27;20;13;16;13;98;4;2;268;1409;79;5930
67;27;13;16;13;16;17;4;3;374;1971;0;5930
79;27;19;2;19;20;23;1;1;39;203;0;8307
79;27;2;20;19;20;77;1;1;207;1089;0;8307
84;27;20;19;20;19;18;1;3;110;578;0;8307
82;27;16;8;16;8;6;3;1;324;1707;0;9278
89;27;8;4;8;16;13;3;1;29;150;0;9278
89;27;4;16;8;16;91;1;3;42;219;0;9278
94;27;2;6;2;6;13;2;1;70;371;48;7878
101;27;6;2;6;2;3;4;2;60;318;0;7878
101;27;13;16;13;16;7;3;1;114;601;0;8971
103;27;16;1;16;13;18;3;4;216;1139;0;8971
103;27;1;13;16;13;77;2;2;51;270;0;8971
114;27;13;8;13;8;17;3;4;346;1819;0;4397
117;27;8;13;8;13;14;3;1;193;1016;0;4397
112;27;5;11;5;3;9;4;2;112;590;0;2440
112;27;11;3;5;3;90;1;3;164;863;0;2440
114;27;3;2;3;5;20;3;1;27;143;0;2440
114;27;2;5;3;5;89;3;3;117;615;0;2440
125;27;1;20;1;20;2;2;3;366;1924;0;9670
133;27;20;17;20;1;6;2;3;12;62;0;9670
133;27;17;1;20;1;95;4;1;246;1293;0;9670
129;27;12;18;12;17;14;2;2;123;645;0;4495
129;27;18;17;12;17;92;1;4;124;655;0;4495
137;27;17;13;17;12;16;3;2;67;355;0;4495
137;27;13;12;17;12;87;1;3;104;548;0;4495
139;27;12;7;12;7;12;2;4;57;299;0;2771
144;27;7;14;7;12;24;1;3;21;111;0;2771
144;27;14;12;7;12;89;4;2;271;1428;0;2771
141;27;14;7;14;1;25;4;3;258;1356;0;4327
141;27;7;1;14;1;96;4;4;262;1381;0;4327
143;27;1;14;1;14;16;2;1;142;748;0;4327
153;27;7;16;7;19;6;1;1;7;36;0;1203
153;27;16;19;7;19;92;3;1;25;132;0;1203
154;27;19;7;19;7;19;1;1;265;1396;0;1203
158;27;1;7;1;17;20;4;4;115;605;0;5645
158;27;7;17;1;17;97;4;1;378;1992;98;5645
163;27;17;1;17;1;17;2;1;365;1922;0;5645
182;27;11;2;11;17;7;4;4;132;693;0;3598
182;27;2;17;11;17;81;2;3;82;432;0;3598
171;27;1;9;1;18;24;1;3;356;1873;0;2213
171;27;9;18;1;18;77;3;1;200;1051;0;2213
174;27;18;12;18;1;8;2;1;365;1923;0;2213
174;27;12;1;18;1;91;3;4;276;1451;0;2213
183;27;5;20;5;20;9;1;1;32;166;0;6419
29;28;10;4;10;4;17;2;4;152;802;0;5582
36;28;4;10;4;10;11;4;1;316;1664;0;5582
9;28;8;7;8;7;13;4;2;226;1187;0;7673
10;28;7;8;7;8;14;1;4;275;1448;0;7673
23;28;19;10;19;8;20;2;3;363;1913;0;9055
23;28;10;8;19;8;86;4;1;337;1776;0;9055
25;28;8;4;8;19;24;4;3;165;870;0;9055
25;28;4;19;8;19;80;1;4;153;807;0;9055
49;28;12;7;12;11;2;2;1;346;1819;0;1498
49;28;7;11;12;11;99;1;4;216;1139;0;1498
56;28;11;12;11;12;6;3;3;53;278;0;1498
43;28;12;11;12;16;4;1;2;370;1946;0;4251
43;28;11;16;12;16;82;3;1;71;374;0;4251
51;28;16;12;16;12;10;3;2;245;1290;0;4251
47;28;12;1;12;18;21;1;3;85;445;0;6206
47;28;1;18;12;18;96;4;3;351;1845;0;6206
55;28;18;12;18;12;8;3;1;114;602;0;6206
46;28;5;11;5;11;9;2;4;130;686;0;3182
50;28;11;13;11;5;3;4;1;274;1443;0;3182
50;28;13;5;11;5;85;4;4;255;1341;0;3182
67;28;19;13;19;13;9;4;4;349;1835;0;465
76;28;13;17;13;19;1;4;1;262;1378;0;465
76;28;17;19;13;19;89;3;3;115;605;0;465
79;28;10;9;10;9;14;3;3;178;937;0;273
85;28;9;8;9;10;25;1;3;90;475;0;273
85;28;8;10;9;10;86;3;2;300;1580;0;273
80;28;6;17;6;17;16;3;4;2;13;0;5604
87;28;17;6;17;6;1;3;2;168;885;0;5604
93;28;10;1;10;18;13;1;3;301;1582;0;3409
93;28;1;18;10;18;95;1;3;361;1900;0;3409
103;28;18;20;18;10;6;2;2;188;988;0;3409
103;28;20;10;18;10;98;2;1;156;823;28;3409
108;28;17;8;17;11;18;4;1;145;761;0;8706
108;28;8;11;17;11;78;3;1;280;1474;0;8706
110;28;11;16;11;17;10;2;3;158;832;25;8706
110;28;16;17;11;17;81;2;1;283;1489;0;8706
114;28;3;6;3;14;12;4;2;282;1482;0;9695
114;28;6;14;3;14;83;2;1;231;1215;0;9695
123;28;14;3;14;3;7;3;1;330;1739;0;9695
99;28;2;12;2;12;15;3;3;225;1182;0;2273
105;28;12;2;12;2;13;2;1;96;507;0;2273
125;28;15;11;15;17;18;1;3;324;1703;0;5306
125;28;11;17;15;17;77;1;4;189;996;88;5306
130;28;17;15;17;15;10;1;1;47;247;0;5306
128;28;6;15;6;20;17;4;4;7;36;0;8983
128;28;15;20;6;20;94;1;3;120;632;0;8983
130;28;20;6;20;6;3;2;1;139;732;34;8983
117;28;20;13;20;15;23;2;2;77;404;0;1898
117;28;13;15;20;15;91;2;1;125;660;0;1898
126;28;15;20;15;20;9;4;3;45;235;0;1898
131;28;6;1;6;17;3;1;1;340;1787;0;7323
131;28;1;17;6;17;97;3;2;111;584;0;7323
141;28;17;10;17;6;23;3;2;364;1914;0;7323
141;28;10;6;17;6;80;3;4;357;1877;68;7323
149;28;16;3;16;3;17;1;1;285;1500;0;7331
157;28;3;16;3;16;11;4;3;298;1569;78;7331
162;28;1;6;1;11;1;3;2;149;783;0;8421
162;28;6;11;1;11;95;4;3;127;667;0;8421
171;28;11;1;11;1;12;4;2;219;1152;0;8421
155;28;18;4;18;4;17;4;4;131;688;0;2564
165;28;4;1;4;18;20;2;2;64;339;0;2564
165;28;1;18;4;18;88;3;4;229;1207;0;2564
149;28;1;17;1;3;14;4;1;153;803;0;9047
149;28;17;3;1;3;75;1;1;70;368;0;9047
152;28;3;18;3;1;7;1;4;168;886;0;9047
152;28;18;1;3;1;97;2;4;186;980;0;9047
170;28;11;13;11;13;13;1;1;231;1215;0;3050
179;28;13;11;13;11;13;1;4;304;1598;52;3050
163;28;15;16;15;4;11;4;2;229;1203;0;9686
163;28;16;4;15;4;89;2;2;302;1587;0;9686
167;28;4;11;4;15;8;1;3;246;1294;0;9686
167;28;11;15;4;15;79;3;4;376;1980;0;9686
178;28;2;15;2;15;19;2;1;25;134;0;5139
179;28;15;13;15;2;8;1;4;51;268;80;5139
179;28;13;2;15;2;85;4;4;178;937;0;5139
20;29;18;19;18;19;13;4;3;347;1826;0;2911
29;29;19;10;19;18;13;2;2;84;442;0;2911
29;29;10;18;19;18;89;3;4;203;1070;0;2911
17;29;3;6;3;18;24;3;2;134;705;0;4983
17;29;6;18;3;18;95;1;2;174;914;0;4983
21;29;18;5;18;3;6;2;4;153;805;90;4983
21;29;5;3;18;3;97;3;3;265;1393;0;4983
35;29;11;14;11;5;8;3;4;184;967;57;3887
35;29;14;5;11;5;83;1;4;165;867;0;3887
41;29;5;11;5;11;6;1;1;194;1023;93;3887
40;29;13;11;13;17;2;1;2;90;474;0;5970
40;29;11;17;13;17;83;3;4;39;204;98;5970
43;29;17;13;17;13;10;4;3;118;623;0;5970
58;29;16;14;16;14;3;3;4;4;21;0;4798
67;29;14;7;14;16;5;4;3;197;1035;0;4798
67;29;7;16;14;16;92;4;2;154;809;0;4798
41;29;20;15;20;17;6;1;4;175;920;0;2233
41;29;15;17;20;17;93;1;1;232;1220;0;2233
45;29;17;20;17;20;4;4;4;259;1365;0;2233
53;29;20;17;20;17;10;4;2;83;438;0;4726
54;29;17;20;17;20;9;3;3;15;81;0;4726
65;29;3;14;3;6;10;2;1;208;1093;0;5312
65;29;14;6;3;6;94;3;1;134;703;0;5312
68;29;6;4;6;3;3;2;3;166;875;0;5312
68;29;4;3;6;3;95;3;3;63;331;0;5312
59;29;16;1;16;1;10;4;2;244;1286;0;4409
65;29;1;18;1;16;21;1;4;10;50;52;4409
65;29;18;16;1;16;91;2;2;373;1964;0;4409
77;29;14;1;14;4;12;2;4;123;647;0;1411
77;29;1;4;14;4;84;4;1;194;1022;0;1411
80;29;4;14;4;14;4;1;3;289;1523;0;1411
80;29;16;17;16;17;17;4;3;307;1616;0;1670
90;29;17;16;17;16;7;2;4;225;1185;0;1670
104;29;7;14;7;14;10;4;1;282;1482;0;945
107;29;14;7;14;7;13;1;4;220;1156;0;945
105;29;18;12;18;12;2;2;1;265;1396;0;4684
106;29;12;2;12;18;22;1;3;1;7;0;4684
106;29;2;18;12;18;94;2;2;20;104;0;4684
118;29;11;13;11;2;4;3;1;293;1544;0;4273
118;29;13;2;11;2;79;3;3;322;1696;0;4273
123;29;2;11;2;11;20;1;1;128;674;0;4273
104;29;19;1;19;1;10;2;3;216;1137;0;2800
109;29;1;4;1;19;19;1;2;281;1477;0;2800
109;29;4;19;1;19;83;1;1;159;836;0;2800
123;29;15;2;15;2;10;4;2;30;157;0;828
127;29;2;18;2;15;7;2;4;64;338;0;828
127;29;18;15;2;15;89;4;4;327;1722;0;828
126;29;16;6;16;6;11;1;2;375;1973;0;8332
134;29;6;16;6;16;6;4;2;275;1445;0;8332
134;29;18;3;18;3;7;2;1;84;441;0;6706
137;29;3;18;3;18;6;2;3;229;1204;0;6706
139;29;19;20;19;4;3;3;3;365;1920;0;5962
139;29;20;4;19;4;82;3;1;269;1417;0;5962
144;29;4;19;4;19;5;3;1;121;639;0;5962
146;29;17;4;17;12;6;3;4;180;948;0;4665
146;29;4;12;17;12;87;4;4;123;649;0;4665
150;29;12;17;12;17;18;4;2;40;208;25;4665
160;29;10;9;10;16;20;3;2;233;1224;0;2862
160;29;9;16;10;16;83;4;4;21;108;0;2862
167;29;16;1;16;10;20;3;4;31;163;0;2862
167;29;1;10;16;10;88;3;2;311;1638;0;2862
166;29;2;15;2;1;25;3;4;265;1396;0;228
166;29;15;1;2;1;76;1;4;201;1057;0;228
175;29;1;2;1;2;13;1;3;36;189;0;228
156;29;2;17;2;12;2;3;4;297;1562;0;7996
156;29;17;12;2;12;80;1;1;217;1140;0;7996
157;29;12;2;12;2;13;1;3;322;1694;0;7996
163;29;1;11;1;11;7;1;4;277;1460;0;7675
171;29;11;12;11;1;9;1;3;82;433;0;7675
171;29;12;1;11;1;84;4;2;338;1780;0;7675
179;29;16;8;16;15;19;4;2;380;1999;49;9481
179;29;8;15;16;15;82;3;1;42;222;0;9481
6;30;7;16;7;2;7;2;1;117;615;0;303
6;30;16;2;7;2;91;1;3;338;1780;0;303
13;30;2;7;2;7;12;4;1;348;1831;0;303
10;30;10;17;10;5;4;3;4;145;764;0;4799
10;30;17;5;10;5;79;4;3;309;1627;0;4799
14;30;5;10;5;10;8;2;4;126;663;0;4799
41;30;6;19;6;4;18;2;3;64;338;0;8284
41;30;19;4;6;4;97;2;4;222;1170;0;8284
47;30;4;14;4;6;18;1;4;268;1408;0;8284
47;30;14;6;4;6;77;4;2;99;522;0;8284
52;30;1;18;1;18;16;2;1;84;444;0;4109
59;30;18;1;18;1;14;2;1;86;455;0;4109
59;30;1;3;1;13;6;1;2;156;823;0;6542
59;30;3;13;1;13;89;3;4;140;736;0;6542
62;30;13;1;13;1;19;4;3;336;1766;0;6542
55;30;1;3;1;3;19;3;1;184;969;0;4889
62;30;3;1;3;1;5;1;4;56;294;0;4889
54;30;11;7;11;7;18;3;4;152;798;0;2605
55;30;7;11;7;11;3;1;3;360;1893;0;2605
70;30;4;7;4;8;1;1;1;350;1841;0;331
70;30;7;8;4;8;90;1;1;233;1227;0;331
78;30;8;4;8;4;13;4;2;79;418;0;331
76;30;10;2;10;2;17;3;1;352;1854;0;9904
79;30;2;10;2;10;15;1;3;298;1568;0;9904
93;30;7;1;7;4;18;2;3;12;63;0;3066
93;30;1;4;7;4;99;1;1;49;257;0;3066
98;30;4;5;4;7;22;3;3;290;1525;0;3066
98;30;5;7;4;7;98;2;2;91;480;0;3066
99;30;19;11;19;16;9;2;1;338;1777;0;4968
99;30;11;16;19;16;75;2;3;357;1877;0;4968
105;30;16;19;16;19;19;2;4;92;486;0;4968
108;30;18;14;18;14;17;2;3;24;124;38;1182
112;30;14;20;14;18;21;4;2;284;1497;0;1182
112;30;20;18;14;18;99;4;1;75;397;0;1182
104;30;5;4;5;4;18;2;1;340;1792;0;1467
110;30;4;7;4;5;7;3;4;156;821;0;1467
110;30;7;5;4;5;86;2;4;62;325;0;1467
119;30;6;17;6;17;14;2;1;183;964;0;7044
128;30;17;6;17;6;17;2;4;285;1502;35;7044
128;30;9;19;9;19;9;3;3;366;1924;0;7824
135;30;19;9;19;9;16;4;3;208;1094;0;7824
111;30;14;2;14;2;16;4;4;1;4;0;8298
115;30;2;16;2;14;12;4;1;377;1984;0;8298
115;30;16;14;2;14;80;4;4;121;635;0;8298
128;30;4;12;4;14;14;3;1;310;1631;0;1599
128;30;12;14;4;14;95;3;1;259;1365;0;1599
131;30;14;4;14;4;12;3;3;136;715;0;1599
143;30;5;6;5;2;11;1;4;362;1907;0;1520
143;30;6;2;5;2;80;1;2;369;1941;0;1520
152;30;2;5;2;5;19;1;4;304;1598;0;1520
152;30;15;11;15;13;22;3;3;24;125;99;686
152;30;11;13;15;13;85;3;4;217;1140;0;686
161;30;13;17;13;15;7;1;3;317;1669;0;686
161;30;17;15;13;15;99;3;3;258;1358;0;686
149;30;10;19;10;4;3;4;1;295;1551;81;9557
149;30;19;4;10;4;81;4;1;196;1029;0;9557
154;30;4;12;4;10;3;3;3;93;488;0;9557
154;30;12;10;4;10;93;1;1;172;907;0;9557
166;30;7;8;7;10;4;1;3;159;839;0;932
166;30;8;10;7;10;93;3;2;151;795;0;932
170;30;10;7;10;7;5;3;1;25;133;46;932
165;30;17;13;17;20;3;1;2;222;1169;0;3686
165;30;13;20;17;20;94;1;4;87;460;0;3686
168;30;20;17;20;17;12;2;2;66;349;0;3686
158;30;17;7;17;7;18;2;1;137;719;0;375
159;30;7;17;7;17;12;2;2;156;819;0;375
178;30;12;1;12;1;1;1;4;180;946;0;5907
183;30;1;8;1;12;23;3;3;126;662;0;5907
183;30;8;12;1;12;86;4;4;262;1381;0;5907
14;31;11;1;11;12;7;1;3;369;1944;0;4613
14;31;1;12;11;12;90;4;3;154;811;0;4613
24;31;12;11;12;11;18;4;3;124;652;0;4613
38;31;8;15;8;13;16;2;2;89;471;0;5430
38;31;15;13;8;13;83;1;3;314;1650;0;5430
43;31;13;1;13;8;17;2;3;5;25;0;5430
43;31;1;8;13;8;77;2;4;214;1125;0;5430
18;31;20;11;20;11;14;2;4;168;883;0;3160
26;31;11;20;11;20;8;1;3;89;469;0;3160
43;31;13;6;13;6;18;3;2;348;1833;0;7659
44;31;6;13;6;13;12;4;1;254;1337;0;7659
30;31;5;7;5;17;22;3;3;30;157;0;9069
30;31;7;17;5;17;88;4;2;91;477;0;9069
33;31;17;14;17;5;9;4;2;240;1263;0;9069
33;31;14;5;17;5;81;2;2;115;607;0;9069
38;31;15;8;15;8;17;4;1;236;1244;0;2355
43;31;8;9;8;15;14;4;4;337;1775;0;2355
43;31;9;15;8;15;94;1;1;214;1126;0;2355
67;31;10;7;10;1;9;2;4;160;841;0;536
67;31;7;1;10;1;90;2;4;82;429;0;536
77;31;1;10;1;10;15;2;3;64;335;0;536
74;31;9;2;9;2;20;2;3;144;756;78;4697
84;31;2;9;2;9;7;1;2;335;1763;72;4697
71;31;7;13;7;13;5;4;3;265;1393;0;7606
76;31;13;15;13;7;18;4;4;29;154;0;7606
76;31;15;7;13;7;80;3;3;197;1036;0;7606
87;31;5;13;5;19;1;4;3;102;537;16;2393
87;31;13;19;5;19;98;4;2;90;474;0;2393
92;31;19;5;19;5;18;1;2;331;1742;0;2393
74;31;11;18;11;1;14;2;4;280;1475;0;4670
74;31;18;1;11;1;88;2;1;139;734;0;4670
79;31;1;11;1;11;18;1;1;152;802;0;4670
84;31;3;17;3;17;2;1;3;181;950;0;620
86;31;17;3;17;3;16;3;4;334;1756;0;620
102;31;8;3;8;19;12;1;4;178;938;0;7500
102;31;3;19;8;19;75;3;3;266;1402;0;7500
110;31;19;8;19;8;10;1;4;376;1980;0;7500
114;31;3;12;3;1;20;3;2;337;1774;0;6058
114;31;12;1;3;1;95;2;4;217;1144;0;6058
124;31;1;15;1;3;4;4;3;100;527;0;6058
124;31;15;3;1;3;79;1;3;284;1495;0;6058
105;31;3;5;3;5;13;4;1;157;825;0;4936
115;31;5;16;5;3;6;3;1;260;1368;0;4936
115;31;16;3;5;3;77;2;4;64;336;0;4936
113;31;16;8;16;8;6;3;4;246;1293;88;7160
122;31;8;15;8;16;6;4;1;20;105;0;7160
122;31;15;16;8;16;93;3;2;159;836;0;7160
139;31;19;3;19;17;3;2;4;215;1131;0;8428
139;31;3;17;19;17;87;4;2;71;372;0;8428
145;31;17;8;17;19;8;2;3;258;1356;0;8428
145;31;8;19;17;19;84;1;4;169;891;0;8428
134;31;9;12;9;12;11;4;3;48;255;0;7468
143;31;12;9;12;9;7;3;2;54;284;0;7468
147;31;7;3;7;20;22;2;2;172;903;0;6922
147;31;3;20;7;20;96;3;3;214;1128;0;6922
151;31;20;7;20;7;16;3;3;152;799;0;6922
161;31;12;15;12;8;5;2;4;210;1106;0;9397
161;31;15;8;12;8;86;2;2;321;1687;0;9397
163;31;8;12;8;12;1;4;1;146;771;0;9397
163;31;18;6;18;4;7;2;1;328;1724;0;9275
163;31;6;4;18;4;90;1;1;330;1737;0;9275
169;31;4;18;4;18;8;2;2;51;271;0;9275
151;31;8;19;8;17;18;2;2;359;1888;0;9735
151;31;19;17;8;17;76;3;3;370;1949;68;9735
152;31;17;9;17;8;12;4;3;153;807;0;9735
152;31;9;8;17;8;76;3;2;128;675;0;9735
159;31;9;17;9;17;9;3;2;276;1453;0;7415
167;31;17;9;17;9;19;1;4;209;1098;0;7415
176;31;9;3;9;15;7;3;1;38;201;0;5808
176;31;3;15;9;15;95;3;2;124;654;0;5808
184;31;15;9;15;9;17;1;3;36;191;0;5808
9;32;2;3;2;3;20;1;1;345;1817;0;6650
18;32;3;4;3;2;10;2;4;323;1698;0;6650
18;32;4;2;3;2;79;2;4;212;1115;0;6650
19;32;5;9;5;14;2;3;3;67;353;0;821
19;32;9;14;5;14;88;3;4;209;1100;0;821
27;32;14;5;14;5;20;2;1;108;568;0;821
36;32;19;2;19;2;3;3;2;89;466;0;5790
37;32;2;1;2;19;14;3;3;312;1644;0;5790
37;32;1;19;2;19;93;4;1;211;1111;0;5790
45;32;8;7;8;6;25;4;2;40;213;0;5424
45;32;7;6;8;6;95;3;1;111;583;0;5424
47;32;6;16;6;8;14;3;3;124;653;0;5424
47;32;16;8;6;8;81;3;1;303;1595;0;5424
